lon,lat,baseline_agb,agb_2020,agb_growth_10yr,sar_hv,sar_hh,slope,elevation,precipitation,soil_ph,soc,gedi_rh98,pdsi,tmmx,landcover
29.507336350565083,-1.4300347172243164,169,185,16,3759,6040,14.610247611999512,2726,1702.78236116162,52,966,5.769999980926514,-284.40909090909093,19.796969696969697,10
28.927922992307998,-2.7496598695959023,30,47,17,2753,4829,19.777008056640625,1284,1291.4134526459331,57,500,21.540001,-379.469696969697,26.858333333333334,30
30.703892309012275,-1.6474270159812363,14,2,-12,2217,3993,1.0369389057159424,1304,1214.7968596625565,56,263,2.319999933242798,-190.47727272727272,27.547727272727276,30
29.980748505296077,-2.399316908789288,6,13,7,1557,3159,8.684955596923828,1381,1119.6630053713504,54,356,0.0,-365.8636363636364,27.651515151515152,40
30.04093562933207,-2.7119306276628805,63,78,15,2752,6348,5.3965983390808105,1616,1222.8366224535487,53,457,6.550000190734863,-419.1818181818182,26.49848484848485,10
30.62214561815742,-2.287027498274341,11,7,-4,1945,4300,7.0446038246154785,1418,1041.0739914911392,58,374,4.75,-312.2121212121212,26.647727272727277,20
30.440685930765255,-2.6194041533985626,80,70,-10,2550,4187,8.052635192871094,1446,961.0266903053124,54,324,0.0,-368.0151515151515,26.63939393939394,10
30.481110118550646,-2.649048557774506,3,34,31,1356,3525,9.934871673583984,1404,980.21034253115,57,324,2.3499999046325684,-363.6666666666667,26.698484848484853,20
29.63759206676241,-1.3716442237565474,33,61,28,2395,5001,14.219078063964844,2822,1687.143036308783,52,932,80.81999969482422,-305.3181818181818,20.775000000000002,10
29.255808071011614,-2.256484778614279,49,26,-23,2471,4056,30.276287078857422,1909,1366.0597264873177,54,588,0.0,-275.9318181818182,23.22348484848485,20
30.137953680016977,-1.346491395801209,42,23,-19,2384,5906,4.7645463943481445,1575,1063.99870794299,57,415,12.15999984741211,-265.15909090909093,26.000757575757575,20
30.841334547482575,-1.890870457977627,83,13,-70,4578,9353,0.9279150366783142,1288,1210.8893653833288,55,296,2.690000057220459,-232.95454545454547,27.442424242424245,90
30.875470528279124,-2.5798782808973044,4,16,12,1328,2810,1.037063717842102,1549,1084.1685971716076,57,402,0.0,-305.6287878787879,26.228787878787884,20
30.297853800590275,-1.6977326718919414,25,38,13,1677,3468,12.871942520141602,1718,1061.6232570093125,55,479,0.0,-263.93939393939394,26.427272727272726,20
30.420922994514626,-2.0004649226402194,9,2,-7,2072,3876,8.795443534851074,1417,997.5387759087281,55,309,3.4800000190734863,-268.8181818181818,27.23409090909091,10
30.2906672783173,-2.0193295436067302,20,10,-10,2224,3984,10.66285514831543,1534,1018.1797505715417,55,329,0.0,-287.6212121212121,26.98106060606061,40
30.32749820496622,-2.6885744302757644,20,8,-12,1929,3662,13.042834281921387,1593,1089.6706228864432,55,313,0.0,-400.6060606060606,25.949242424242428,10
30.715570407705854,-1.3455930805170766,8,27,19,1282,2557,4.1674957275390625,1358,1106.67239055527,54,286,0.0,-169.7348484848485,27.3030303030303,30
30.557466917700793,-2.5187928415771808,4,11,7,1780,4228,13.451778411865234,1538,1082.2653424342332,56,435,0.0,-344.6439393939394,26.281060606060606,30
30.340074618943873,-2.7855924809606734,5,3,-2,1494,3588,4.395517349243164,1485,1151.6768505415805,55,348,0.0,-405.25757575757575,26.186363636363637,40
30.375108915024555,-1.9348879068994904,9,8,-1,1411,3082,12.137930870056152,1472,1007.4536101910169,55,317,3.930000066757202,-273.9848484848485,26.906060606060606,10
30.823368241800182,-2.1370088458263865,51,28,-23,2621,4144,9.074572563171387,1526,1067.8842064294133,57,349,0.0,-266.32575757575756,25.99469696969697,20
30.861097483733204,-2.143297052815214,78,66,-12,2581,5339,0.6560360789299011,1289,1087.8904941372805,59,272,0.0,-244.16666666666666,27.253787878787882,10
30.000511441546706,-1.6402404937082906,6,6,0,2140,5656,26.959331512451172,1965,1246.3147205891596,53,471,0.0,-267.34090909090907,23.675,30
28.944092667422154,-1.2252188324450657,179,141,-38,8016,14930,47.9646110534668,2143,1652.1455259441652,51,744,32.400002,-290.3863636363636,22.768939393939394,30
29.113874256120738,-1.245880083979813,127,68,-59,2976,6820,14.632200241088867,1809,1561.6678774872455,54,757,0.0,-290.15909090909093,24.15681818181818,20
30.41912636394639,-2.830508245166655,49,1,-48,3112,5472,14.923961639404297,1365,1132.5926389681435,55,309,4.829999923706055,-397.52272727272725,26.696969696969703,20
30.0876480241063,-2.807152047779539,10,11,1,2678,5102,2.7044568061828613,1656,1208.3274090591478,55,422,0.0,-436.99242424242425,25.797727272727276,30
29.856780996087593,-1.9277013846265305,14,7,-7,2856,6242,1.6718748807907104,1729,1093.804485641313,53,422,5.829999923706055,-272.9469696969697,26.189393939393938,40
29.640287012614777,-2.1792296641799993,2,8,6,1862,3778,22.956499099731445,1906,1160.3369337103584,53,495,7.449999809265137,-297.3787878787879,25.345454545454547,30
29.072551753051243,-1.1614384472725874,68,34,-34,2741,6052,15.695167541503906,1707,1571.1566040912135,52,715,0.0,-339.82575757575756,24.972727272727273,10
29.464217216927352,-2.4648939245300028,37,41,4,3118,5790,7.5643534660339355,2131,1474.496499627162,51,661,25.540000666666668,-265.3787878787879,23.083333333333336,10
30.311328529852062,-1.762411372348538,9,18,9,2295,4992,16.624004364013672,1833,975.6501668864777,52,457,6.005000114440918,-269.34090909090907,26.39318181818182,10
30.340074618943873,-1.261151443809851,4,5,1,1748,3850,5.567245006561279,1374,929.3492211854548,58,235,0.0,-190.1818181818182,27.928787878787883,40
28.870430814124347,-1.35816949449476,27,126,99,2913,4978,9.25349235534668,1746,1587.4346576684832,55,686,0.0,-341.00757575757575,24.083333333333336,10
30.10471601450456,-2.7442699778911788,100,52,-48,3536,6409,11.235116958618164,1545,1177.3424292448908,50,406,0.0,-427.5,26.326515151515153,10
30.44787245303823,-2.7864907962447916,78,41,-37,2373,4115,8.240405082702637,1398,1112.4319787205468,58,329,0.0,-388.0833333333333,26.713636363636365,20
29.10848436441603,-2.4091983769146026,108,112,4,4216,7112,1.6720384359359741,1877,1497.4116561077535,53,697,16.25,-327.6969696969697,24.328787878787878,10
29.527099286815712,-2.5403524083960463,18,5,-13,2541,6442,17.98687744140625,1980,1371.4585570990616,53,558,0.0,-291.49242424242425,23.52878787878788,40
30.412838156957577,-1.6671899522318654,9,8,-1,1828,4641,3.1081104278564453,1377,964.2190040214919,56,358,0.0,-245.33333333333334,27.26287878787879,40
30.06159688086683,-1.4488993381908273,1,4,3,1425,4831,7.437417507171631,2171,1159.9629549910737,53,489,7.210000038146973,-277.00757575757575,23.428030303030305,40
30.66526475179515,-1.2674396507986785,30,43,13,1083,3147,1.966973066329956,1305,1027.7679203102734,54,385,1.6399999856948853,-150.77272727272728,27.840909090909093,30
30.48829664082359,-1.7085124553013742,5,2,-3,1196,3024,6.416327953338623,1375,972.6872992293105,58,280,0.0,-238.71212121212122,27.31818181818182,40
29.979850190011945,-1.7174956081425705,10,12,2,2386,5513,24.057987213134766,1957,1205.8835777657275,52,487,3.740000009536743,-250.87121212121212,24.49469696969697,30
29.654660057160697,-1.3222368831299747,6,28,22,2269,4950,1.8543341159820557,2041,1515.884603452276,58,557,3.390000104904175,-299.3484848484849,23.125757575757575,10
29.165078227315547,-2.7658295447100443,45,54,9,2683,6709,15.827898025512695,1476,1399.2505913553337,54,544,0.0,-357.8030303030303,27.782575757575756,30
29.273774376694007,-1.5189679303521473,203,216,13,3984,6695,12.968664169311523,2514,1498.8649995945054,54,1205,3.880000114440918,-289.6136363636364,19.33636363636364,10
30.829656448789024,-1.3393048735282491,4,16,12,1103,2790,6.562929153442383,1450,1138.2084107755338,54,341,3.509999990463257,-172.0681818181818,27.343939393939394,40
30.812588458390763,-2.7972705796542243,2,7,5,1491,3034,20.284069061279297,1502,1112.2944152297232,55,279,7.71999979019165,-344.1212121212121,26.53939393939394,30
29.936731056374214,-1.0545389284623639,200,27,-173,3693,5757,33.54311752319336,1996,1234.2885400873347,54,591,0.0,-293.9015151515151,23.305303030303033,10
30.543992188439006,-2.6158108922620897,53,15,-38,2042,4230,1.6727901697158813,1485,1046.6567165247177,57,304,4.110000133514404,-332.1818181818182,26.883333333333333,20
29.247723233454536,-2.5843698573179097,131,129,-2,2497,5398,25.411218643188477,2319,1582.0474543982207,49,866,31.280001,-255.40151515151516,23.434848484848487,10
29.802882079040415,-2.003159868492574,16,13,-3,2328,4801,11.07265853881836,1694,1093.597882143689,54,486,6.230000019073486,-293.4469696969697,25.81666666666667,20
30.287074017180828,-1.8414631173510543,45,35,-10,1971,3543,9.43143081665039,1495,1015.2009064763869,56,398,2.309999942779541,-272.0378787878788,26.684848484848487,40
29.539675700793396,-1.1282007817601567,20,16,-4,2322,4140,24.915077209472656,1509,1359.0832487681712,55,587,0.0,-299.43939393939394,26.810606060606062,30
29.072551753051243,-1.311457099720542,32,7,-25,2165,4699,4.141506671905518,1858,1576.2291892115027,54,830,3.0299999713897705,-295.9015151515151,23.76287878787879,30
29.338453077150604,-1.7318686526884761,107,55,-52,3448,10225,18.96946907043457,2046,1167.575860242952,56,653,5.070000171661377,-331.2348484848485,23.168939393939397,40
30.431702777924073,-2.5717934433402263,3,23,20,1503,3846,20.47673797607422,1523,897.6287033577239,57,363,12.109999656677246,-355.0681818181818,26.6219696969697,10
28.978228648218675,-2.566403551635517,95,137,42,2959,5439,32.48049545288086,1827,1467.858362417668,57,565,15.800000190734863,-303.3560606060606,23.96287878787879,10
30.006799648535548,-2.4900467524853553,68,8,-60,2710,5576,22.546051025390625,1434,1103.0455024144505,55,301,0.0,-392.24242424242425,27.4969696969697,20
29.6322021750577,-1.852242900760487,3,12,9,2621,5178,7.5077643394470215,1780,1229.8878025390334,53,423,0.0,-289.9166666666667,25.933333333333334,50
29.698677506082532,-2.379553972538659,27,3,-24,2348,4802,14.16010570526123,1641,1193.9321782136421,50,406,0.0,-334.74242424242425,26.018939393939394,40
30.192750912348288,-1.1389805651695895,9,1,-8,1669,3824,7.8348164558410645,1613,977.2639054845469,58,465,0.0,-239.28787878787878,26.39469696969697,40
30.59070458321324,-2.34541799174211,8,17,9,1706,4022,9.214005470275879,1406,1080.578486733644,60,359,0.0,-291.72727272727275,27.068939393939395,40
28.89378701151145,-2.26816287730783,67,86,19,2494,5786,4.191938400268555,1484,1365.1509268998423,57,519,2.0899999141693115,-384.4318181818182,24.896212121212123,10
29.504641404712714,-1.692342780187218,8,34,26,3256,5553,26.56694793701172,2531,1355.3427413484421,51,642,14.03499984741211,-315.75,21.025000000000002,40
30.00140975683081,-1.7561231653597105,42,7,-35,1958,3670,31.043481826782227,2069,1146.9426158913834,52,468,0.0,-261.3787878787879,24.935606060606062,10
29.75796631483442,-1.3321183512552892,8,7,-1,2144,5056,1.0369092226028442,1924,1189.7891549425701,54,424,3.9600000381469727,-300.42424242424244,23.71060606060606,40
29.970867037170763,-1.8567344771810923,4,14,10,2014,4126,3.956200361251831,1982,1100.593942698475,54,478,0.0,-270.17424242424244,25.51590909090909,40
30.005901333251416,-1.933091276331254,27,35,8,2666,4497,18.829496383666992,1429,1089.604373549876,56,440,1.440000057220459,-282.50757575757575,26.880303030303033,20
30.709282200717013,-1.5845449460928762,12,2,-10,1970,3632,7.507288932800293,1355,1355.0750157806642,60,328,7.630000114440918,-188.6439393939394,27.706818181818182,30
30.76228280248006,-1.1964727433532403,58,91,33,2639,4845,7.836164474487305,1472,1104.737190598664,54,462,4.619999885559082,-168.15151515151516,27.549242424242426,10
29.453437433517905,-2.752354815448257,60,35,-25,3204,7024,17.18336296081543,2204,1567.1011536169046,51,595,0.0,-248.3030303030303,21.795454545454547,10
30.47661854213004,-2.329248316627954,59,23,-36,2447,5112,5.79457950592041,1371,1063.7212203672007,52,336,7.110000133514404,-295.07575757575756,27.16969696969697,10
30.804503620833685,-1.9627356807071976,4,1,-3,1485,3755,0.927954375743866,1287,1123.7355022996485,54,220,2.7300000190734863,-233.54545454545453,27.538636363636364,30
30.43888930019702,-1.7336652832567125,54,27,-27,2494,4767,11.75538444519043,1525,957.8333645944738,55,355,30.600000381469727,-247.9848484848485,27.138636363636365,10
30.314023475704403,-2.620302468682681,4,11,7,1937,3962,15.82674789428711,1565,1067.939367557551,54,326,0.0,-378.1136363636364,26.860606060606063,20
29.090518058733636,-2.8080503630636713,6,16,10,1350,3827,3.341559648513794,954,957.9582645544274,61,346,2.5799999237060547,-278.3030303030303,29.922727272727276,40
30.215208794451257,-1.2710329119351655,3,2,-1,1374,2948,7.672623634338379,1518,990.5157446746122,57,322,1.8899999856948853,-215.9318181818182,27.288636363636364,40
29.324978347888816,-1.3446947652329584,102,33,-69,3401,5385,4.141551494598389,1551,1598.4240197629076,67,1141,0.0,-328.0530303030303,26.361363636363638,10
29.063568600210033,-1.700427617744296,33,42,9,2598,5297,15.11755084991455,1552,1200.0529919253154,56,609,0.0,-464.32575757575756,24.917424242424246,10
30.20802227217831,-1.7318686526884761,36,14,-22,2198,4787,22.355581283569336,1785,1106.025218798525,55,440,11.779999732971191,-280.74242424242425,24.83409090909091,10
30.676044535204596,-1.7920557767244816,38,3,-35,2271,4621,9.689329147338867,1508,992.5911011671491,58,304,4.380000114440918,-214.43939393939394,27.188636363636363,30
30.68233274219341,-2.085804874631563,8,9,1,1093,2972,0.9280246496200562,1334,963.795924326568,59,272,3.0999999046325684,-273.030303030303,27.36818181818182,40
28.891990380943213,-2.5960479560114607,19,19,0,1263,3368,22.166475296020508,1533,1423.2316821637478,57,421,12.630000114440918,-388.52272727272725,25.26590909090909,40
30.455957290595308,-1.6842579426301398,4,24,20,1640,3891,6.417660713195801,1369,954.8509806146718,55,328,0.0,-237.5681818181818,27.587121212121215,40
30.012189540240257,-1.52974771376158,10,4,-6,1604,4575,26.218868255615234,2059,1194.8374153874095,54,499,18.40999984741211,-260.1666666666667,23.721969696969698,30
29.359114328685365,-2.623895729819168,108,85,-23,4709,8069,5.795567989349365,2493,1620.0617540833032,55,870,0.0,-264.6969696969697,19.871212121212125,10
28.918041524182684,-1.6896478343348633,1,5,4,2502,6615,18.44707489013672,2678,1437.9217974326828,55,780,0.0,-309.3030303030303,19.066666666666666,10
30.693112525602857,-1.3563728639265236,12,21,9,2200,3741,5.79215669631958,1299,1091.915055346897,54,285,0.0,-165.62121212121212,27.827272727272728,20
29.390555363629545,-1.7130040317219652,40,30,-10,3612,11744,21.0373592376709,2270,1251.1784140614961,55,780,0.0,-309.3787878787879,21.15530303030303,10
29.57470999687405,-1.4641706980208653,18,18,0,2205,5462,2.9671430587768555,2192,1453.7316813022744,61,689,0.0,-309.7878787878788,22.104545454545455,40
29.29713057408111,-2.107364441450443,15,6,-9,2631,8388,6.007186412811279,1589,1180.1917024552822,54,539,0.0,-377.6439393939394,25.061363636363637,10
30.351752717637424,-2.0202278588908484,50,20,-30,2566,5561,5.643570423126221,1425,995.9786150976179,56,331,4.230000019073486,-280.1666666666667,27.081060606060607,10
30.61675572645271,-2.788287426813042,3,9,6,1158,2758,9.253605842590332,1563,980.2707302314332,56,365,0.0,-375.2348484848485,26.474242424242426,30
29.141722029928445,-2.418181529755799,124,141,17,4270,7114,8.762246131896973,1913,1497.4116561077535,50,742,10.204999923706055,-280.49242424242425,22.692424242424245,10
29.89630686858885,-2.764032914141808,13,18,5,1495,3863,1.037819266319275,1364,1305.6561701883647,56,241,2.7899999618530273,-424.52272727272725,27.079545454545457,90
29.370792427378916,-1.234201985286262,79,45,-34,3091,5353,0.9274099469184875,1199,1326.1763158596375,55,369,0.0,-246.97727272727272,28.527272727272727,10
30.19005596649592,-2.6256923603874043,15,30,15,2224,5705,7.82513952255249,1499,1136.3382457580249,54,361,0.0,-396.8636363636364,26.288636363636364,20
30.88265705055207,-2.7864907962447916,15,67,52,2105,4767,1.390963077545166,1505,1118.4560548863535,52,410,10.8100004196167,-323.6136363636364,26.927272727272726,10
30.185564390075314,-1.307863838584069,11,10,-1,1654,3480,3.5274596214294434,1513,1035.4039294109004,56,381,0.0,-247.21969696969697,26.80454545454546,10
29.89001866160001,-2.7164222040834716,22,22,0,2362,4408,14.26973819732666,1447,1276.9514317278836,55,417,11.800000190734863,-427.4621212121212,26.962121212121215,30
28.949482559126864,-2.624794045103286,29,21,-8,2567,6930,2.702822685241699,1702,1376.2772961170836,57,395,4.070000171661377,-329.469696969697,24.522727272727273,50
29.242333341749827,-1.2377952464227349,91,188,97,3194,6476,20.301366806030273,1605,1654.7611378022384,53,696,0.0,-299.5151515151515,23.125,10
29.98973165813726,-2.49274169833771,60,43,-17,1776,4874,0.46417462825775146,1356,1164.293683382222,57,304,0.0,-390.7121212121212,27.595454545454544,10
29.8388146904052,-2.387638810095723,13,2,-11,2146,4393,9.035999298095703,1498,1145.1517547042617,54,411,6.28000020980835,-367.0984848484849,26.88484848484849,30
29.13992539936021,-2.830508245166655,35,35,0,2056,5084,7.300751209259033,1031,1140.2557819338347,59,293,5.690000057220459,-326.1287878787879,28.97954545454546,10
30.740723235661193,-2.392130386516328,36,41,5,2906,5647,9.911298751831055,1405,1069.647240927124,61,370,4.340000152587891,-310.8863636363636,26.46969696969697,20
30.007697963819652,-1.6348506020035671,13,43,30,2452,4811,19.670072555541992,2131,1246.3147205891596,51,570,23.40999984741211,-267.34090909090907,23.675,10
28.88300722810203,-1.4183566185307654,31,19,-12,2752,7054,16.768077850341797,1854,1550.737372135913,53,662,0.0,-316.6363636363636,23.255303030303033,40
30.440685930765255,-1.5746634779675617,4,3,-1,1630,3416,7.4521684646606445,1437,940.9343094843736,58,347,3.799999952316284,-226.42424242424244,27.320454545454545,30
30.294260539453774,-1.3321183512552892,16,11,-5,2270,4121,1.3913390636444092,1347,960.8053158410072,59,282,3.0999999046325684,-207.87878787878788,27.980303030303034,40
30.155021670415266,-1.6079011434799781,22,1,-21,2050,4861,6.282534599304199,1685,1175.497755125927,52,415,2.690000057220459,-278.3030303030303,25.01439393939394,40
30.78833394571953,-2.5214877874295354,4,12,8,1513,4886,17.509389877319336,1641,1091.8016117309173,55,510,2.950000047683716,-318.57575757575756,26.592424242424244,30
29.727423595174372,-1.4471027076225909,75,104,29,2829,7247,2.9305193424224854,1925,1331.9726337707516,57,588,0.0,-308.2348484848485,23.671969696969697,10
29.081534905892426,-1.979803671105472,39,8,-31,3054,5230,17.786680221557617,1681,1313.3650735650551,51,603,0.0,-355.5378787878788,24.296212121212122,20
29.500149828292137,-1.4183566185307654,160,134,-26,3415,5456,4.6517510414123535,2576,1702.78236116162,51,870,0.0,-284.40909090909093,19.796969696969697,10
29.305215411638187,-2.496334959474197,143,117,-26,4056,6303,2.3182544708251953,2380,1541.398822989402,50,880,0.0,-275.8787878787879,20.362121212121213,10
29.548658853634578,-1.723783815131398,25,16,-9,3056,6427,31.760366439819336,2216,1333.3711051973091,53,664,0.0,-308.8863636363636,22.05,40
30.59339952906558,-1.3554745486424054,50,26,-24,3544,7599,0.46373534202575684,1286,1026.159692544149,54,222,3.6500000953674316,-165.96969696969697,27.93409090909091,90
30.32210831326148,-2.19809428514651,33,7,-26,4082,6367,1.4662797451019287,1329,1003.4874180510892,58,290,2.6500000953674316,-257.5378787878788,27.662121212121214,90
29.172264749588493,-1.5360359207504217,253,124,-129,4618,9990,6.861363887786865,1905,1407.895752005533,54,672,4.599999904632568,-301.22727272727275,22.49848484848485,10
29.51182792698569,-1.0958614315318584,31,37,6,2729,4964,15.865975379943848,1301,1378.1827903996136,58,472,15.300000190734863,-292.97727272727275,27.811363636363637,10
30.87996210469973,-2.6535401341951115,7,10,3,1300,2716,11.151280403137207,1593,1119.4840276140096,56,400,8.3100004196167,-313.9469696969697,26.523484848484852,30
29.14351866049668,-2.4792669690759226,8,7,-1,2410,5059,1.0370475053787231,1950,1610.4165290252051,53,529,0.0,-269.8181818181818,22.76590909090909,30
30.778452477594215,-2.3544011445833064,25,50,25,2553,5516,3.3724334239959717,1366,1058.4906536314038,57,256,0.0,-286.4469696969697,27.14469696969697,10
30.651790022533362,-1.3006773163111092,26,20,-6,2223,5195,1.6718817949295044,1287,1034.9233301212926,55,245,5.199999809265137,-147.8939393939394,27.98939393939394,10
29.31779182561587,-1.5620870639898925,1,1,0,1433,3806,1.3914802074432373,1970,1307.3125097792256,55,467,2.9000000953674316,-323.75757575757575,23.1219696969697,30
30.09573286166338,-2.7667278599941625,101,31,-70,3275,7120,2.7802884578704834,1531,1171.665303599428,51,398,0.0,-437.8939393939394,26.3030303030303,20
29.18304453299794,-1.2782194342081254,222,200,-22,3813,5880,12.620268821716309,1772,1651.8955385011875,55,786,0.0,-297.17424242424244,22.897727272727273,10
29.874747301769958,-2.7119306276628805,30,26,-4,2090,4796,5.5666961669921875,1598,1276.9514317278836,54,411,0.0,-421.95454545454544,26.457575757575757,10
29.797492187335678,-2.241213418784241,1,1,0,2079,4436,5.589216709136963,1642,1063.7273897623475,54,372,3.359999895095825,-325.1060606060606,26.657575757575756,40
29.80647534017689,-1.940277798604214,19,18,-1,2507,7386,13.337346076965332,1723,1094.9492288572021,53,405,8.739999771118164,-279.68939393939394,26.157575757575756,40
30.578128169235555,-1.5459173888757363,14,22,8,1930,4094,2.967186212539673,1321,1062.4939018250866,57,281,0.0,-202.63636363636363,27.66818181818182,30
30.065190142003303,-2.368774189129212,4,12,8,1871,4049,4.629889965057373,1397,1010.3837963861799,56,272,2.5799999237060547,-355.5378787878788,27.671212121212122,40
29.26568953913693,-2.1298223235534266,23,8,-15,2762,5698,11.015300750732422,1646,1180.1917024552822,53,591,17.860001,-393.17424242424244,25.18106060606061,50
28.91714320889855,-1.105742899657173,278,55,-223,3595,6356,17.186725616455078,2053,1632.0957793986256,51,843,0.0,-283.8484848484849,22.60606060606061,20
30.555670287132557,-2.4666905550982534,4,13,9,1250,2832,10.309874534606934,1478,1083.8471037788188,56,370,0.0,-324.3863636363636,27.080303030303032,30
29.681609515684272,-2.1909077628735503,1,1,0,1918,5955,16.015655517578125,1599,1154.6094477564436,53,385,0.0,-291.280303030303,25.7969696969697,10
28.918041524182684,-2.081313298210972,50,36,-14,3412,8079,3.5292794704437256,1611,1501.5768143331463,52,550,7.119999885559082,-350.02272727272725,23.47348484848485,20
29.74988147727737,-2.1406021069628594,37,3,-34,2534,7243,7.028852462768555,1796,1164.0238891515698,52,426,15.789999961853027,-285.90909090909093,25.017424242424244,40
29.35462275226476,-2.143297052815214,84,36,-48,2797,6306,18.386987686157227,1811,1230.6595100299878,55,584,3.930000066757202,-315.59090909090907,23.825757575757578,20
29.621422391648252,-2.837694767439615,34,7,-27,3022,5833,5.005298614501953,1819,1394.4353466396933,51,395,0.0,-345.6439393939394,25.03636363636364,30
29.96727377603429,-2.605031108852657,89,73,-16,3126,6127,9.769353866577148,1461,1250.0140117741275,55,344,0.0,-393.32575757575756,26.946969696969703,20
